basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Non-removable Li-Po 4000 mAh battery,,"8 MP, f/1.9, 26mm (wide), 1/3.2"", 1.4µm, AF",64GB 4GB RAM,"Android 7.0 (Nougat), upgradable to Android 9.0 (Pie); EMUI 9.1",,"12 MP, f/2.2, 27mm (wide), 1/2.9"", 1.25µm, PDAF, Laser AF, OIS,
20 MP B/W, f/2.2, 27mm (wide), 2x lossless zoom, PDAF, Laser AF, OIS","2016, November","5.9 inches, 96.0 cm, (~77.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~373 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass",Huawei Mate 9
,Non-removable Li-Po 4000 mAh battery,,"8 MP, f/1.9, 26mm (wide), 1/3.2"", 1.4µm, AF",256GB 6GB RAM,"Android 7.0 (Nougat), upgradable to Android 9.0 (Pie); EMUI 9.1",,"12 MP, f/2.2, 27mm (wide), 1/2.9"", 1.25µm, PDAF, Laser AF, OIS,
20 MP B/W, f/2.2, 27mm (wide), 2x lossless zoom, PDAF, Laser AF, OIS","2016, November","5.5 inches, 83.4 cm, (~73.2% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","OLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, barometer, compass",Huawei Mate 9 Porsche Design
,Non-removable Li-Po 4000 mAh battery,,"8 MP, f/1.9, 26mm (wide), 1/3.2"", 1.4µm, AF","64GB 4GB RAM, 128GB 6GB RAM","Android 7.0 (Nougat), upgradable to Android 9.0 (Pie); EMUI 9.1",,"12 MP, f/2.2, 27mm (wide), 1/2.9"", 1.25µm, PDAF, Laser AF, OIS,
20 MP B/W, f/2.2, 27mm (wide), 2x lossless zoom, PDAF, Laser AF, OIS","2016, November","5.5 inches, 83.4 cm, (~73.2% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","OLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, barometer, compass",Huawei Mate 9 Pro
,Non-removable Li-Po 3020 mAh battery,,5 MP,"16GB 2GB RAM (Nova Smart), 32GB 3GB RAM (Enjoy 6s)",Android 6.0 (Marshmallow); EMUI 4.1,,"13 MP, f/2.2, PDAF","2016, December","5.0 inches, 68.9 cm, (~68.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","OLED capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity, compass",Huawei Enjoy 6s
,Non-removable Li-Ion 3000 mAh battery,,"8 MP, f/2.0","16GB 3GB RAM, 64GB 4GB RAM","Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo); EMUI 9",,"12 MP, AF","2017, January","5.2 inches, 74.5 cm, (~69.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity, compass",Huawei P8 Lite (2017)
,Non-removable Li-Ion 3200 mAh battery,,"8 MP, f/1.9","32GB 4GB RAM, 64GB 4GB RAM","Android 7.0 (Nougat), upgradable to Android 9.0 (Pie); EMUI 9.1",,"12 MP, f/2.2, 28mm (wide), PDAF, Laser AF, OIS,
20 MP B/W, f/1.8, 2x lossless zoom, PDAF, Laser AF","2017, February","5.1 inches, 71.7 cm, (~71.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","IPS-NEO LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Huawei P10
,Non-removable Li-Ion 3750 mAh battery,,"8 MP, f/1.9","64GB 4GB RAM, 128GB 6GB RAM","Android 7.0 (Nougat), upgradable to Android 9.0 (Pie); EMUI 9.1",,"12 MP, f/1.8, 28mm (wide), PDAF, Laser AF, OIS,
20 MP B/W, f/1.8, 2x lossless zoom, PDAF, Laser AF","2017, February","5.5 inches, 81.5 cm, (~71.6% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~540 ppi density)","IPS-NEO LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Huawei P10 Plus
,Non-removable Li-Ion 420 mAh battery,,,4GB 768MB RAM,"Android Wear OS 2.0, upgradable to 2.1",,No,"2017, February","1.2 inches, 9.2 cm, (~42.0% screen-to-body ratio)","390 x 390 pixels, 1:1 ratio (~326 ppi density)","OLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer, compass",Huawei Watch 2
,Non-removable Li-Ion 420 mAh battery,,,4GB 768MB RAM,"Android Wear OS 2.0, upgradable to 2.1",,No,"2017, February","1.2 inches, 9.2 cm, (~42.0% screen-to-body ratio)","390 x 390 pixels, 1:1 ratio (~326 ppi density)","OLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer, compass",Huawei Watch 2 Classic
,Non-removable Li-Ion 2200 mAh battery,,2 MP,8GB 1GB RAM,Android 6.0 (Marshmallow); EMUI 4.1 Mini,,"8 MP, f/2.0, AF","2017, May","5.0 inches, 68.9 cm, (~64.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Y3 (2017)
,Non-removable Li-Ion 3000 mAh battery,,5 MP,16GB 2GB RAM,Android 6.0 (Marshmallow); EMUI 4.1,,"8 MP, f/2.0, AF","2017, April","5.0 inches, 68.9 cm, (~66.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Y5 (2017)
,Non-removable Li-Ion 3000 mAh battery,,5 MP,16GB 2GB RAM,Android 6.0 (Marshmallow); EMUI 4.1,,"13 MP, AF","2017, May","5.0 inches, 68.9 cm, (~66.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Y6 (2017)
,Non-removable Li-Ion 4000 mAh battery,,"8 MP, f/2.0",16GB 2GB RAM,Android 7.0 (Nougat); EMUI 5.1,,"12 MP, f/2.2, 1/2.9"", 1.25µm, PDAF","2017, May","5.5 inches, 83.4 cm, (~71.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Y7
,Non-removable Li-Po 2500 mAh battery,,"8 MP, f/2.0, 26mm (wide)",16GB 2GB RAM,"Android 4.4.2 (KitKat), upgradable to 5.1.1 (Lollipop); EMUI 2.3",,"13 MP, f/2.0, 28mm (wide), AF","2014, May","5.0 inches, 68.9 cm, (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend P7
,Removable Li-Ion 1700 mAhbattery,,,,Android 4.0 (Ice Cream Sandwich),,5 MP,"2014, April",4.0 inches,,TFT capacitive touchscreen,Accelerometer,Huawei Ascend Plus
,Removable Li-Ion 1500 mAh battery,,No,4GB 512MB RAM,Android 4.2 (Jelly Bean); EMUI Lite 2,,3.15 MP,"2014, March","4.0 inches, 41.2 cm, (~53.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~245 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Huawei Ascend Y330
,Non-removable Li-Ion 2000 mAh battery,,1 MP,4GB 1GB RAM,Android 4.3 (Jelly Bean); EMUI Lite 2,,"8 MP, AF","2014, March","5.0 inches, 68.9 cm, (~67.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend G630
,Removable Li-Ion 1730 mAh battery,,VGA,4GB 512MB RAM,Firefox OS,,5 MP,"2014, Q2","4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Capacitive touchscreen, 16M colors",Accelerometer,Huawei Y300II
,Non-removable Li-Ion 2000 mAh battery,,1 MP,8GB 1GB RAM,Android 4.3 (Jelly Bean),,5 MP,"2014, Q3","4.5 inches, 55.8 cm, (~65.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","Capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend G535
,Non-removable Li-Po 4100 mAh battery,,"5 MP, f/2.4, 22mm (wide)","16GB 2GB RAM, 32GB 3GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow); EMUI 3.1",,"13 MP, f/2.0, 28mm (wide), AF","2014, September","6.0 inches, 98.7 cm, (~77.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~368 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Huawei Ascend Mate7
,Non-removable Li-Po 2500 mAh battery,,8 MP,16GB 2GB RAM,Android 4.4.2 (KitKat); EMUI 2.3,,"13 MP, AF","2014, August","5.0 inches, 68.9 cm, (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend P7 Sapphire Edition
,Non-removable Li-Po 3000 mAh battery,,5 MP,16GB 2GB RAM,"Android 4.4.2 (KitKat), upgradable to 6 (Marshmallow); EMUI 3",,"13 MP, f/2.0, AF","2014, September","5.5 inches, 83.4 cm, (~70.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G7
,Removable Li-Ion 2000 mAh battery,,2 MP,4GB 1GB RAM,Android 4.4.2 (KitKat); EMUI 2.3,,"5 MP, AF","2014, September","4.5 inches, 55.8 cm, (~61.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend Y550
,Non-removable Li-Po 2000 mAh battery,,2 MP,8GB 1GB RAM,Android 4.4.2 (KitKat); EMUI 3,,"8 MP, AF","2014, September","5.0 inches, 68.9 cm, (~67.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend G620s
,Non-removable Li-Ion 4100 mAh battery,,2 MP,8GB 1GB RAM,Android 4.4.2 (KitKat); EMUI 3,,2 MP,"2015, March","7.0 inches, 137.9 cm, (~67.2% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Accelerometer,Huawei MediaPad T1 7.0
,Non-removable Li-Po 4800 mAh battery,,VGA,"8GB 1GB RAM, 16GB 1GB RAM",Android 4.3 (Jelly Bean); EMUI 1.6,,"5 MP, 1.4µm","2014, September","8.0 inches, 187.6 cm, (~69.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~188 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei MediaPad T1 8.0
,Non-removable Li-Po 4800 mAh battery,,2 MP,8GB 1GB RAM,Android 4.4.4 (KitKat); EMUI 3,,"5 MP, AF","2015, March","9.6 inches, 267.2 cm, (~71.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~157 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Accelerometer,Huawei MediaPad T1 10
,Non-removable Li-Po 4100 mAh battery,,5 MP,64GB 3GB RAM,Android 4.4 (KitKat); EMUI 3,,"13 MP, AF","2014, December","6.0 inches, 99.2 cm, (~78.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Huawei Ascend Mate7 Monarch
,Non-removable Li-Ion 3500 mAh battery,,2 MP,8GB 1GB RAM,Android 4.4 (KitKat),,"8 MP, AF","2014, December","6.0 inches, 99.2 cm, (~72.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend GX1
,Removable Li-Ion 1350 mAh battery,,No,4GB 512MB RAM,Android 4.4 (KitKat),,2 MP,"2014, December","3.5 inches, 36.5 cm, (~51.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors",Accelerometer,Huawei Ascend Y221
,Removable Li-Ion 1750 mAh battery,,VGA,4GB 512MB RAM,Android 4.4 (KitKat),,"5 MP, AF","2014, December","4.5 inches, 55.8 cm, (~62.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","TFT capacitive touchscreen, 256K colors",Accelerometer,Huawei Ascend Y520
,Removable Li-Ion battery,,2 MP,8GB 1GB RAM,Android 4.4.4 (KitKat); EMUI 2.3,,"8 MP, AF","Exp. announcement 2015, Q3","5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend G628
,Removable Li-Ion 1950 mAh battery,,VGA,4GB 1GB RAM,Android 4.4 (KitKat),,5 MP,"2015, February","4.5 inches, 55.8 cm, (~62.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend Y540
,Removable Li-Po 1730 mAh battery,,2 MP,4GB 512MB RAM,Android 4.4.4 (KitKat),,5 MP,"2015, March","4.0 inches, 44.1 cm, (~56.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~245 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Accelerometer,Huawei Y360
,Removable Li-Po 2000 mAh battery,,2 MP,4GB 1GB RAM,Android 4.4.2 (KitKat); EMUI 3,,5 MP,"2015, March","5.0 inches, 68.9 cm, (~65.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Y635
,Non-removable Li-Po 2680 mAh battery,,"8 MP, f/2.4, 26mm (wide)","16GB 3GB RAM, 64GB 3GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow); EMUI 3.1",,"13 MP, f/2.0, 28mm (wide), 1.12µm, AF, OIS","2015, April","5.2 inches, 74.5 cm, (~71.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","IPS-NEO LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei P8
,Non-removable Li-Po 4360 mAh battery,,5 MP,64GB 3GB RAM,"Android 5.0.2/5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow); EMUI",,"13 MP, f/2.0, AF, OIS","2015, April","6.8 inches, 125.9 cm, (~74.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~326 ppi density)","LTPS IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei P8max
,Non-removable Li-Ion 2200 mAh battery,,5 MP,16GB 2GB RAM,"Android 5.0.2 (Lollipop), upgradable to 6.0 (Marshmallow); EMUI 3.1",,"13 MP, f/2.0, 27mm (wide), AF","2015, April","5.0 inches, 68.9 cm, (~68.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei P8lite
,Non-removable Li-Ion 2200 mAh battery,,5 MP,16GB 2GB RAM,Android 4.4.4 (KitKat); EMUI 3,,"13 MP, AF","2015, April","5.0 inches, 68.9 cm, (~68.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei P8lite ALE-L04
,Removable Li-Po 2000 mAh battery,,2 MP,4GB 1GB RAM,Android 4.4.2 (KitKat); EMUI Lite 2.3,,"8 MP, AF","2015, April","5.0 inches, 68.9 cm, (~66.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Y625
,Removable Li-Ion 2000 mAh battery,,2 MP,8GB 1GB RAM,Android 5.1 (Lollipop); EMUI Lite 3.1,,"5 MP, AF","2015, June","4.5 inches, 55.8 cm, (~60.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","Capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Y560
,Non-removable Li-Po 4800 mAh battery,,2 MP,"16GB 2GB RAM (Standard), 32GB 3GB RAM (Premium)",Android 5.1 (Lollipop); EMUI 3.1,,"8 MP, AF","2015, May","8.0 inches, 185.6 cm, (~69.7% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~283 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei MediaPad M2 8.0
,Removable Li-Ion 1400 mAh battery,,No,4GB 512MB RAM,Android 4.0 (Ice Cream Sandwich),,3.15 MP,"2012, August. Released 2012, October","3.5 inches, 36.5 cm, (~50.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity",Huawei Ascend Y201 Pro
,Removable Li-Ion 1700 mAh battery,,VGA,4GB 512MB RAM,Android 4.1 (Jelly Bean),,"5 MP, AF","2013, January. Released 2013, April","4.5 inches, 55.8 cm, (~62.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G510
,Removable Li-Ion 3000 mAh battery,,1.3 MP,32GB 2GB RAM,Android 4.1 (Jelly Bean),,"13 MP, AF","2013, January. Released 2013, March","5.0 inches, 68.9 cm, (~69.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend D2
,Non-removable Li-Ion 4050 mAh battery,,1 MP,8GB 2GB RAM,"Android 4.1 (Jelly Bean), upgradable to 4.2.2 (Jelly Bean); EMUI 1.5",,"8 MP, AF","2013, January. Released 2013, March","6.1 inches, 102.6 cm, (~73.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~241 ppi density)","IPS+ LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend Mate
,Removable Li-Ion 1950 mAh battery,,VGA,4GB 512MB RAM,Microsoft Windows Phone 8,,"5 MP, AF","2013, January. Released 2013, January","4.0 inches, 45.5 cm, (~57.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend W1
,Removable Li-Ion 1500 mAh battery,,VGA,"4GB (2GB user available), 1GB RAM",Android 4.0 (Ice Cream Sandwich),,"5 MP, AF","2012, Q3. Released 2012, Q4","4.0 inches, 45.5 cm, (~59.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 256K colors",Accelerometer,Huawei Ascend G312
,Removable Li-Ion 1730 mAh battery,,VGA,4GB 512MB RAM,Android 4.1 (Jelly Bean),,"5 MP, AF","2013, February. Released 2013, April","4.0 inches, 45.5 cm, (~55.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Capacitive touchscreen, 16M colors","Accelerometer, proximity, compass (optional)",Huawei Ascend G350
,Removable Li-Ion 1950 mAh battery,,VGA,4GB 1GB RAM,Android 4.1 (Jelly Bean),,"5 MP, AF","2013, February. Released 2013, July","4.5 inches, 55.8 cm, (~61.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G526
,Removable Li-Po 2150 mAh battery,,1.3 MP,8GB 1GB RAM,"Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)",,"8 MP, AF","2013, January. Released 2013, March","4.5 inches, 54.5 cm, (~60.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~330 ppi density)","Super IPS+ LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend G615
,Removable Li-Ion 2420 mAh battery,,1.3 MP,16GB 1GB RAM,Android 4.1.2 (Jelly Bean); EMUI 1.6,,"13 MP, AF"," 2013, February. Released 2013, April","4.7 inches, 60.9 cm, (~67.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend P2
,Removable Li-Ion 1700 mAh battery,,No,512MB 256MB RAM,Android 2.3.6 (Gingerbread),,2 MP,"2013, March. Released 2013, March","3.5 inches, 36.5 cm, (~50.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors",Accelerometer,Huawei Ascend Y210D
,Removable Li-Ion 1650 mAh battery,,1.3 MP,4GB 1GB RAM,Android 4.0 (Ice Cream Sandwich),,"5 MP, AF","2013, March. Released 2013, March","4.0 inches, 45.5 cm, (~56.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Premia 4G M931
,Removable Li-Ion 1730 mAh battery,,VGA,4GB 512MB RAM,Android 4.1 (Jelly Bean),,"5 MP, AF","2013, March. Released 2013, March","4.0 inches, 45.5 cm, (~57.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend Y300
,Non-removable Li-Po 2000 mAh battery,,5 MP,"8GB 2GB RAM, 16GB 2GB RAM","Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat); EMUI 1.6",,"8 MP, f/2.0, AF","2013, June. Released 2013, June","4.7 inches, 60.9 cm, (~70.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS+ LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, temperature",Huawei Ascend P6
,Non-removable Li-Po 4100 mAh battery,,VGA,8GB 1GB RAM,Android 4.1 (Jelly Bean); EMUI 1.5,,3.15 MP,"2013, June. Released 2013, July","7.0 inches, 137.9 cm, (~58.7% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei MediaPad 7 Vogue
,Non-removable Li-Po 4100 mAh battery,,,8GB 1GB RAM,Android 4.1.2 (Jelly Bean),,3.15 MP,"2013, July. Released 2013, August","7.0 inches, 137.9 cm, (~59.1% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",TFT capacitive touchscreen,Accelerometer,Huawei MediaPad 7 Youth
,Removable Li-Ion 1700 mAh battery,,VGA,4GB 1GB RAM,Android 4.1 (Jelly Bean),,"5 MP, AF",2013. Released 2013,"4.5 inches, 55.8 cm, (~62.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend G525
,Removable Li-Ion battery,,No,4GB 512MB RAM,Android 4.0 (Ice Cream Sandwich),,3.15 MP,"2013, November. Released 2013, November","3.5 inches, 36.5 cm, (~50.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",TFT capacitive touchscreen,"Accelerometer, proximity",Huawei U8687 Cronos
,Removable Li-Ion 2150 mAh battery,,VGA,4GB 1GB RAM,Android 4.2 (Jelly Bean),,"5 MP, AF","2013, July. Released 2013, August","5.0 inches, 68.9 cm, (~65.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei G610s
,Removable Li-Ion 2150 mAh battery,,1.3 MP,8GB 2GB RAM,Android 4.2 (Jelly Bean),,"8 MP, AF",2013. Released 2013,"5.0 inches, 68.9 cm, (~66.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G700
,Removable Li-Ion 600 mAh battery,,,"3MB ROM, 4MB RAM",,,No,"2013, Q2. Released 2013, Q2","1.8 inches, 10.2 cm, (~20.8% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,Huawei G3621L
,Removable Li-Ion 1050 mAh battery,,No,"16MB ROM, 8MB RAM",,,1.3 MP,"2013, Q3. Released 2013, Q3","2.4 inches, 17.8 cm, (~26.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Huawei G6153
,Removable Li-Ion 1700 mAh battery,,No,8GB 512MB RAM,Microsoft Windows Phone 8,,5 MP,"2013, November. Released 2013, December","4.3 inches, 52.6 cm, (~58.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend W2
,Removable Li-Ion 1730 mAh battery,,VGA,4GB 512MB RAM,Android 4.2 (Jelly Bean),,3.15 MP,"2013, October. Released 2013, November","4.5 inches, 55.8 cm, (~62.3% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend Y511
,Removable Li-Ion 2400 mAh battery,,1 MP,8GB 1GB RAM,Android 4.1.2 (Jelly Bean),,"8 MP, AF","2013, October. Released 2013, November","5.0 inches, 68.9 cm, (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G740
,Removable Li-Ion 1350 mAh battery,,No,"256MB RAM, 512MB",Android 2.3 (Gingerbread),,VGA,"2013, December","3.5 inches, 36.5 cm, (~51.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Capacitive touchscreen,Accelerometer,Huawei Ascend Y220
,Removable Li-Ion 1350 mAh battery,,No,4GB 512MB RAM,Android 4.2 (Jelly Bean),,2 MP,"2013, October. Released 2013, December","4.0 inches, 45.5 cm, (~58.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend Y320
,Non-removable Li-Ion 4050 mAh battery,,5 MP,16GB 2GB RAM,"Android 4.3 (Jelly Bean), upgradable to 5.1 (Lollipop); EMUI 2",,"13 MP, AF","2014, January","6.1 inches, 102.6 cm, (~75.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~241 ppi density)","IPS+ LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend Mate2 4G
