basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
$ 569.00,Non-removable Li-Po 4000 mAh battery,"256GB 8GB RAM,128GB 8GB RAM,256GB 12GB RAM","20 MP, f/2.0, (wide), 1/3"", 0.9µm","128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",Android 10; MIUI 11,"$ 639.99,$ 579.99,$ 719.99,$ 569.00,$ 619.99,$ 759.99","48 MP, f/1.8, 27mm (wide), 1/2"", 0.8µm, PDAF, Laser AF,
12 MP, f/2.2, 54mm (telephoto), 1/3.6"", 1.0µm, PDAF, Laser AF, 2x optical zoom,
16 MP, f/2.2, 13mm (ultrawide), 1/3.0"", 1.0µm, PDAF, Laser AF","2019, September","6.39 inches, 100.2 cm, (~85.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Xiaomi Mi 9 Pro 5G
,Non-removable Li-Po 4050 mAh battery,,No - uses main camera,512GB 12GB RAM,Android 10; MIUI 11,,"108 MP, f/1.7, (wide), 1/1.33"", 0.8µm, PDAF, Laser AF,
12 MP, f/2.0, 54mm (telephoto), 1/2.55"", 1.4µm, Dual Pixel PDAF, Laser AF, 2x optical zoom,
20 MP, f/2.2, 13mm (ultrawide), 1/2.8"", 1.0µm, Laser AF","2019, September","7.92 inches, 201.8 cm, (~180.8% screen-to-body ratio)",2088 x 2250 pixels (~388 ppi density),"Flexible Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi Mix Alpha
"$ 95.99 / £ 89.99 / € 114.00 / ₹ 6,499",Non-removable Li-Po 5000 mAh battery,"32GB 2GB RAM,32GB 3GB RAM,64GB 4GB RAM","8 MP, f/2.0, 1/4"", 1.12µm","32GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM",Android 9.0 (Pie); MIUI 11,"$ 107.99,$ 112.90,$ 95.99,$ 103.99,₹ 6,999,₹ 7,548,$ 109.99","12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF","2019, September","6.2 inches, 95.9 cm, (~81.3% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Xiaomi Redmi 8A
"$ 112.69 / £ 118.26 / € 139.00 / ₹ 7,999",Non-removable Li-Po 5000 mAh battery,"32GB 3GB RAM,64GB 4GB RAM","8 MP, f/2.0, 1/4"", 1.12µm","32GB 3GB RAM, 64GB 4GB RAM",Android 9.0 (Pie); MIUI 11,"$ 124.99,$ 112.69,$ 134.99,£ 118.26,$ 137.99,$ 120.69,$ 143.99,€ 141.80","12 MP, f/1.8, 1/2.55"", 1.4µm, Dual Pixel PDAF,
2 MP, depth sensor","2019, October","6.22 inches, 96.6 cm, (~81.8% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~270 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity, compass",Xiaomi Redmi 8
,Non-removable Li-Ion 570 mAh / 590 mAh battery,,,8GB 1GB RAM,Proprietary wearable platform,,No,"2019, November","1.78 inches, 10.0 cm, (~60.8% screen-to-body ratio)",368 x 448 pixels (~326 ppi density),"Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer",Xiaomi Mi Watch
$ 445.89,Non-removable Li-Po 5260 mAh battery,"128GB 6GB RAM,128GB 8GB RAM,256GB 8GB RAM","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm","128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",Android 9.0 (Pie); MIUI 11,"$ 445.89,$ 599.99,$ 498.99,$ 559.99","108 MP (8P lens - 256GB GB model), f/1.7, 25mm (wide), 1/1.33"", 0.8µm, PDAF, Laser AF, OIS,
12 MP, f/2.0, 50mm (telephoto), 1/2.55"", 1.4µm, Dual Pixel PDAF, Laser AF, 2x optical zoom,
5 MP (upscaled to 8MP), f/2.0, (telephoto), 1.0µm, PDAF, Laser AF, OIS, 5x optical zoom,
20 MP, f/2.2, 13mm (ultrawide), 1/2.8"", 1.0µm, Laser AF,
2 MP, f/2.4, 1/5"", 1.75µm (dedicated macro camera)","2019, November","6.47 inches, 102.8 cm, (~87.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)","AMOLED capacitive touchscreen, 16M colors","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Xiaomi Mi CC9 Pro
$ 595.37 / £ 506.90 / € 499.00,Non-removable Li-Po 5260 mAh battery,128GB 6GB RAM,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm",128GB 6GB RAM,Android 9.0 (Pie); MIUI 11,"$ 599.99,$ 595.37,$ 599.99,£ 506.90,€ 499.00","108 MP (7P lens), f/1.7, 25mm (wide), 1/1.33"", 0.8µm, PDAF, Laser AF, OIS,
12 MP, f/2.0, 50mm (telephoto), 1/2.55"", 1.4µm, Dual Pixel PDAF, Laser AF, 2x optical zoom,
5 MP (upscaled to 8MP), f/2.0, (telephoto), 1.0µm, PDAF, Laser AF, OIS, 5x optical zoom,
20 MP, f/2.2, 13mm (ultrawide), 1/2.8"", 1.0µm, Laser AF,
2 MP, f/2.4, 1/5"", 1.75µm (dedicated macro camera)","2019, November","6.47 inches, 102.8 cm, (~87.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)","AMOLED capacitive touchscreen, 16M colors","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Xiaomi Mi Note 10
$ 649.00,Non-removable Li-Po 5260 mAh battery,256GB 8GB RAM,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm",256GB 8GB RAM,Android 9.0 (Pie); MIUI 11,$ 649.00,"108 MP (8P lens), f/1.7, 25mm (wide), 1/1.33"", 0.8µm, PDAF, Laser AF, OIS,
12 MP, f/2.0, 50mm (telephoto), 1/2.55"", 1.4µm, Dual Pixel PDAF, Laser AF, 2x optical zoom,
5 MP (upscaled to 8MP), f/2.0, (telephoto), 1.0µm, PDAF, Laser AF, OIS, 5x optical zoom,
20 MP, f/2.2, 13mm (ultrawide), 1/2.8"", 1.0µm, Laser AF,
2 MP, f/2.4, 1/5"", 1.75µm (dedicated macro camera)","2019, November","6.47 inches, 102.8 cm, (~87.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)","AMOLED capacitive touchscreen, 16M colors","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Xiaomi Mi Note 10 Pro
"$ 152.99 / £ 119.06 / ₹ 8,980",Non-removable Li-Po 4000 mAh battery,"32GB 3GB RAM,64GB 3GB RAM,64GB 4GB RAM",5 MP,"32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM","Android 7.1.2 (Nougat), upgradable to Android 9.0 (Pie); MIUI 11","$ 152.99,£ 139.99,£ 179.29,£ 149.99,$ 218.73,£ 119.06,₹ 9,899","12 MP, f/2.2, 1.25 μm, dual pixel PDAF","2018, February","5.99 inches, 92.6 cm, (~77.4% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi 5 Plus (Redmi Note 5)
,Non-removable Li-Ion 4000 mAh battery,,"20 MP, f/2.2, (wide), 1/2.8"", 1.0μm","64GB 6GB RAM, 128GB 8GB RAM",Android 8.0 (Oreo),,"12 MP, f/1.8, 1/2.9"", 1.25µm, dual pixel PDAF,
20 MP, f/1.8, 1.0µm, AF, 2x optical zoom","2018, April","5.99 inches, 92.6 cm, (~76.0% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Xiaomi Black Shark
,Non-removable Li-Po 4000 mAh battery,,"13 MP, f/2.0, 1.12µm","32GB 3GB RAM, 64GB 4GB RAM, 64GB 6GB RAM",Android 8.0 (Oreo); MIUI 9,,"12 MP, f/1.9, 1/2.55"", 1.4µm, dual pixel PDAF,
5 MP, f/2.0, 1.25µm, depth sensor","2018, March","5.99 inches, 92.6 cm, (~77.4% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi Note 5 AI Dual Camera
,Non-removable Li-Ion 3400 mAh battery,,"5 MP, f/2.0, 1/4"", 1.4µm","64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie); MIUI 10",,"12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF, 4-axis OIS,
12 MP, f/2.4, 1/3.4"", 1.0µm, AF, 2x optical zoom","2018, March","5.99 inches, 92.6 cm, (~81.9% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi Mix 2S
"$ 84.93 / £ 127.28 / € 171.13 / ₹ 8,690",Non-removable Li-Po 3080 mAh battery,"32GB 3GB RAM,64GB 4GB RAM","16 MP, f/2.0, 26mm (wide), 1/3.1"", 1.0µm","32GB 3GB RAM, 64GB 4GB RAM","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie); MIUI 11","$ 84.93,$ 139.99,$ 174.76,£ 127.28,$ 99.93,$ 196.74,₹ 8,690,₹ 9,130","12 MP, f/2.2, 1.25μm, PDAF,
5 MP, depth sensor","2018, May","5.99 inches, 92.6 cm, (~74.5% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~269 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi S2 (Redmi Y2)
,Non-removable Li-Po 3120 mAh battery,,"20 MP, f/2.0, (wide), 1/3"", 0.9µm","64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM",Android 8.1 (Oreo); MIUI 9.5,,"12 MP, f/1.9, 1/2.55"", 1.4µm, dual pixel PDAF,
5 MP, f/2.0, 1.12µm, depth sensor","2018, May","5.88 inches, 87.6 cm, (~81.3% screen-to-body ratio)","1080 x 2244 pixels, 18.7:9 ratio (~423 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi 8 SE
,Non-removable Li-Po 4100 mAh battery,,"5 MP, f/2.0","16GB 2GB RAM (Standard), 64GB 3GB RAM (High), 64GB 4GB RAM (Exclusive)",Android 6.0 (Marshmallow); MIUI 10,,"13 MP, f/2.0, PDAF","2016, August","5.5 inches, 83.4 cm, (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi Note 4 (MediaTek)
,Non-removable 3200 mAh battery,,"4 MP, f/2.0, 1/3"", 2µm","64GB 3GB RAM, 128GB 4GB RAM","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); MIUI 10",,"12 MP, f/2.0, 1/2.3"", 1.55µm, PDAF","2016, September","5.15 inches, 73.1 cm, (~71.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~428 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi 5s
,Non-removable 3800 mAh battery,,"4 MP, f/2.0, 1/3"", 2µm","64GB 4GB RAM, 128GB 6GB RAM","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); MIUI 10",,"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF,
13 MP B/W, f/2.0, 1/3.1"", 1.12µm","2016, September","5.7 inches, 89.6 cm, (~74.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi 5s Plus
,Non-removable Li-Ion 4070 mAh battery,,"8 MP, f/2.0, AF","64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM",Android 6.0 (Marshmallow); MIUI 8.2,,"22.5 MP, f/2.0, 1/2.6"", 1.0µm, PDAF","2016, October","5.7 inches, 89.6 cm, (~74.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi Note 2
,Non-removable Li-Ion 4400 mAh battery,,"5 MP, f/2.2","128GB 4GB RAM, 256GB 6GB RAM","Android 6.0 (Marshmallow), upgradable to 8.0 (Oreo); MIUI 10",,"16 MP, f/2.0, 1/3.0"", 1.0µm, PDAF","2016, October","6.4 inches, 108.7 cm, (~83.6% screen-to-body ratio)","1080 x 2040 pixels, 17:9 ratio (~362 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi Mix
,Non-removable Li-Po 4500 mAh battery,,8 MP,"64GB 6GB RAM, 128GB 6GB RAM",Android 6.0 (Marshmallow); MIUI 8,,"12 MP, f/1.8, 27mm (wide), 1/2.9"", 1.25µm, PDAF, 4-axis OIS,
12 MP, f/2.6, 52mm (telephoto), 1.0µm, AF, 2x optical zoom",,"5.7 inches, 89.6 cm","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi 6 Plus
,Non-removable Li-Po 4100 mAh battery,,"5 MP, f/2.2",32GB 3GB RAM,Android 6.0.1 (Marshmallow); MIUI 8,,"13 MP, f/2.2, PDAF","2016, November","5.0 inches, 68.9 cm, (~70.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi 4 Prime
,Non-removable Li-Po 4100 mAh battery,,"5 MP, f/2.2",16GB 2GB RAM,Android 6.0.1 (Marshmallow); MIUI 8,,"13 MP, f/2.2, PDAF","2016, November","5.0 inches, 68.0 cm, (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~296 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi 4 (China)
,Non-removable Li-Ion 3120 mAh battery,,"5 MP, f/2.2","16GB 2GB RAM, 32GB 2GB RAM",Android 6.0.1 (Marshmallow); MIUI 10,,"13 MP, f/2.2, AF","2016, November","5.0 inches, 68.0 cm, (~69.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~296 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity",Xiaomi Redmi 4A
"$ 219.99 / £ 359.99 / ₹ 7,990",Non-removable Li-Po 4100 mAh battery,"32GB 3GB RAM,64GB 4GB RAM","5 MP, f/2.0","32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); MIUI 11","£ 359.99,₹ 7,990,$ 219.99,₹ 9,949","13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF","2017, January","5.5 inches, 83.4 cm, (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi Note 4
,Non-removable Li-Po 4100 mAh battery,,"5 MP, f/2.0","16GB 3GB RAM, 32GB 3GB RAM, 64GB 4GB RAM","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); MIUI 10",,"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF","2017, February","5.5 inches, 83.4 cm, (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi Note 4X
,Non-removable Li-Ion 2860 mAh battery,,"8 MP, f/2.0, 27mm (wide)",64GB 3GB RAM,Android 7.1 (Nougat); MIUI 8,,"12 MP, f/2.2, 27mm (wide), 1.25µm, PDAF","2017, February","5.15 inches, 73.1 cm, (~72.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~428 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi 5c
,Non-removable Li-Po 6600 mAh battery,,"5 MP, f/2.0",64GB 4GB RAM,Android 7.0 (Nougat); MIUI 9,,"13 MP, f/2.2","2017, April","7.9 inches, 190.9 cm, (~71.8% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~326 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, compass",Xiaomi Mi Pad 3
,Non-removable Li-Po 3350 mAh battery,,8 MP,"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM","Android 7.1.1 (Nougat), upgradable to Android 9.0 (Pie); MIUI 8",,"12 MP, f/1.8, 27mm (wide), 1/2.9"", 1.25µm, PDAF, 4-axis OIS,
12 MP, f/2.6, 52mm (telephoto), 1.0µm, AF, 2x optical zoom","2017, April","5.15 inches, 73.1 cm, (~71.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~428 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi 6
$ 99.99 / £ 99.99,Non-removable Li-Po 4100 mAh battery,"64GB 4GB RAM,16GB 2GB RAM,32GB 3GB RAM","5 MP, f/2.2","16GB 2GB RAM, 16GB 3GB RAM, 32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM","Android 6.0.1 (Marshmallow), upgradable to 7.1.2 (Nougat); MIUI 11","$ 99.99,£ 99.99,£ 99.99,£ 109.99","13 MP, f/2.0, PDAF","2017, May","5.0 inches, 68.9 cm, (~70.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi 4 (4X)
,Non-removable Li-Ion 5300 mAh battery,,"5 MP, f/2.0","32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM",Android 7.1.1 (Nougat); MIUI 11,,"12 MP, f/2.2, 1/2.9"", 1.25µm, PDAF","2017, May","6.44 inches, 114.3 cm, (~74.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~342 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi Max 2
$ 169.99 / £ 149.83,Non-removable Li-Po 3080 mAh battery,"64GB 4GB RAM,32GB 4GB RAM",5 MP,64GB 4GB RAM,"Android 7.1.2 (Nougat), upgradable to Android 9.0 (Pie); Android One","$ 169.99,$ 207.84,£ 181.60,£ 149.83","12 MP, f/2.2, 26mm (wide), 1/2.9"", 1.25µm, PDAF,
12 MP, f/2.6, 50mm (telephoto), 1.0µm, AF, 2x optical zoom","2017, September","5.5 inches, 82.6 cm, (~70.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","LTPS IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity",Xiaomi Mi A1 (Mi 5X)
,Non-removable Li-Ion 3400 mAh battery,,"5 MP, f/2.0","64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 6GB RAM","Android 7.1 (Nougat), upgradable to Android 9.0 (Pie); MIUI 11",,"12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF, 4-axis OIS","2017, September","5.99 inches, 92.6 cm, (~80.8% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi Mix 2
,Non-removable Li-Ion 3500 mAh battery,,"16 MP, f/2.2, 26mm (wide), 1/3.1"", 1.0µm","64GB 6GB RAM, 128GB 6GB RAM","Android 7.1 (Nougat), upgradable to Android 9.0 (Pie); MIUI 10",,"12 MP, f/1.8, 27mm (wide), PDAF, 4-axis OIS,
12 MP, f/2.6, 52mm (telephoto), AF, 2x optical zoom","2017, September","5.5 inches, 83.4 cm, (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi Note 3
,Non-removable Li-Ion 3080 mAh battery,,"5 MP, f/2.0",16GB 2GB RAM,Android 7.0 (Nougat); MIUI 11,,"13 MP, f/2.2, PDAF","2017, November","5.5 inches, 83.4 cm, (~71.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi Y1 Lite
,Non-removable Li-Ion 3080 mAh battery,,"16 MP, f/2.0, 26mm (wide), 1/3.1"", 1.0µm","32GB 3GB RAM, 64GB 4GB RAM",Android 7.1.2 (Nougat); MIUI 11,,"13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF","2017, November","5.5 inches, 83.4 cm, (~71.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi Y1 (Note 5A)
"$ 129.99 / £ 100.04 / ₹ 5,999",Non-removable Li-Ion 3000 mAh battery,"16GB 2GB RAM,32GB 3GB RAM","5 MP, f/2.0","16GB 2GB RAM, 32GB 3GB RAM",Android 7.1.2 (Nougat); MIUI 11,"$ 129.99,£ 100.04,₹ 5,999,£ 118.80,₹ 6,999","13 MP, f/2.2, PDAF","2017, November","5.0 inches, 68.0 cm, (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~296 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Xiaomi Redmi 5A
"$ 127.99 / ₹ 8,599",Non-removable Li-Po 3300 mAh battery,"16GB 2GB RAM,64GB 4GB RAM",5 MP,"16GB 2GB RAM, 32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM",Android 7.1.2 (Nougat); MIUI 11,"$ 127.99,₹ 8,599,₹ 8,619","12 MP, f/2.2, 1.25 μm, PDAF","2017, December","5.7 inches, 83.8 cm, (~75.9% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi 5
$ 234.99 / £ 208.99,Non-removable Li-Po 3400 mAh battery,"64GB 6GB RAM,128GB 6GB RAM","20 MP, f/2.0, (wide), 1/3"", 0.9µm","64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 6GB RAM","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie); MIUI 10.1","$ 234.99,$ 239.99,$ 284.90,£ 208.99,$ 283.89,£ 269.00,£ 344.00","12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF, 4-axis OIS,
12 MP, f/2.4, 56mm (telephoto), 1/3.4"", 1.0µm, AF, 2x optical zoom","2018, May","6.21 inches, 97.1 cm, (~83.8% screen-to-body ratio)",1080 x 2248 pixels (~402 ppi density),"Super AMOLED capacitive touchscreen, 16M colors","Infrared face recognition, fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass",Xiaomi Mi 8
,Non-removable Li-Po 3000 mAh battery,,"20 MP, f/2.0, (wide), 1/3"", 0.9µm",128GB 8GB RAM,"Android 8.1 (Oreo), upgradable to Android 9.0 (Pie); MIUI 10.1",,"12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF, 4-axis OIS,
12 MP, f/2.4, 1/3.4"", 1.0µm, AF, 2x optical zoom","2018, May","6.21 inches, 97.1 cm, (~83.8% screen-to-body ratio)",1080 x 2248 pixels (~402 ppi density),"Super AMOLED capacitive touchscreen, 16M colors","Face ID, fingerprint (under display, optical), accelerometer, gyro, proximity, barometer, compass",Xiaomi Mi 8 Explorer
"$ 163.77 / £ 78.95 / ₹ 5,589",Non-removable Li-Ion 3000 mAh battery,"16GB 2GB RAM,32GB 3GB RAM,32GB 2GB RAM","5 MP, f/2.2","16GB 2GB RAM, 32GB 2GB RAM, 32GB 3GB RAM","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie); MIUI 11","£ 78.95,£ 78.98,₹ 5,590,£ 129.99,$ 163.77,₹ 5,589,₹ 5,799","13 MP, f/2.2, PDAF","2018, June","5.45 inches, 76.7 cm, (~72.7% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Xiaomi Redmi 6A
"$ 103.99 / £ 109.99 / ₹ 7,388",Non-removable Li-Po 3000 mAh battery,"32GB 3GB RAM,64GB 3GB RAM,64GB 4GB RAM",5 MP,"32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie); MIUI 11","$ 109.99,$ 103.99,£ 109.99,$ 111.99,$ 139.48,₹ 8,390,$ 119.99,$ 111.14","12 MP, f/2.2, 1.25 μm, PDAF,
5 MP, f/2.2, 1.12 μm, depth sensor","2018, June","5.45 inches, 76.7 cm, (~72.7% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity, compass",Xiaomi Redmi 6
,Non-removable Li-Po 8620 mAh battery,,"5 MP, f/2.0","64GB 4GB RAM, 128GB 4GB RAM",Android 8.1 (Oreo); MIUI 10,,"13 MP, f/2.0","2018, August","10.1 inches, 295.8 cm, (~80.8% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass (LTE model only)",Xiaomi Mi Pad 4 Plus
,Non-removable Li-Po 6000 mAh battery,,"5 MP, f/2.0","32GB 3GB RAM, 64GB 4GB RAM",Android 8.1 (Oreo); MIUI 9,,"13 MP, f/2.0","2018, June","8.0 inches, 185.6 cm, (~77.1% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~283 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass (LTE model only)",Xiaomi Mi Pad 4
