basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Ion 800 mAh battery,,No,50MB,,,3.15 MP,"2009, May. Released 2009, June","2.1 inches, 13.7 cm, (~26.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)","TFT, 16M colors",,Samsung S5200
,Removable Li-Ion battery,,No,,,,1.3 MP,"2009, May. Released 2009, May","2.2 inches, 15.2 cm, (~26.7% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,Samsung T349
,Removable Li-Ion 800 mAh battery,,No,40MB,,,3.15 MP,"2009, February. Released 2009, August","2.2 inches, 15.0 cm, (~29.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","AMOLED, 256K colors",,Samsung S5050
,Removable Li-Ion 800 mAh battery,,No,50MB,,,2 MP,"2009, June. Released 2009, July","2.0 inches, 12.6 cm, (~27.9% screen-to-body ratio)",144 x 176 pixels (~114 ppi density),"TFT, 65K colors",Accelerometer,Samsung M2710 Beat Twist
,Removable Li-Ion 800 mAh battery,,,,,,No,"2009, June. Released 2009, July","1.52 inches, 7.5 cm, (~16.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung E1107 Crest Solar
,Removable Li-Ion 1000 mAh battery,,Videocall camera,150MB,,,"12 MP, 28mm (wide), AF","2009, June. Released 2009, August","3.1 inches, 27.4 cm, (~47.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~301 ppi density)","AMOLED resistive touchscreen, 16M colors",,Samsung M8910 Pixon12
,Removable Li-Ion 1500 mAh battery,,Videocall camera,250MB,"Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",,"3.15 MP, AF","2009, June. Released 2009, September","3.0 inches, 25.6 cm, (~46.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 65K colors",Accelerometer,Samsung B7300 OmniaLITE
,Removable Li-Ion 1480 mAh battery,,CIF,100MB 256MB RAM 256MB ROM,"MS Windows Mobile 6.1 Standard, upgradable to Windows Mobile 6.5",,3.15 MP,"2009, May. Released 2009, August","2.4 inches, 17.8 cm, (~26.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 65K colors",,Samsung B7320 OmniaPRO
,Removable Li-Ion 1500 mAh battery,,Yes,2GB 256MB RAM,"Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",,"5 MP, AF","2009, June. Released 2009, September","3.5 inches, 34.9 cm, (~53.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)","AMOLED resistive touchscreen, 16M colors (65K effective)",Accelerometer,Samsung B7610 OmniaPRO
,Removable Li-Ion 1500 mAh battery,,VGA videocall camera,"2GB 256MB RAM, 8GB 256MB RAM, 16GB 256MB RAM","Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5/6.5.3",,"5 MP, AF","2009, June. Released 2009, July","3.7 inches, 39.0 cm, (~55.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)","AMOLED  resistive touchscreen, 16M colors (65K effective colors)","Accelerometer, proximity",Samsung I8000 Omnia II
,Removable Li-Ion 1100 mAh battery,,Videocall camera,2/8GB,,,"5 MP, AF","2009, June. Released 2009, June","3.1 inches, 27.4 cm, (~47.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~301 ppi density)","AMOLED resistive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung S8000 Jet
,Removable Li-Ion 1200 mAh battery,,Yes,440MB,,,"5 MP, AF","2009, June. Released 2009, June","3.5 inches, 34.9 cm, (~51.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)","AMOLED resistive touchscreen, 16M colors","Accelerometer, proximity",Samsung W850
,Removable Li-Ion 800 mAh battery,,No,9MB,,,VGA,"2009, June. Released 2009, August","2.0 inches, 12.6 cm, (~30.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Samsung M2310
,Removable Li-Ion 800 mAh battery,,No,15MB,,,1.3 MP,"2009, June. Released 2009, July","2.2 inches, 15.2 cm, (~32.9% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,Samsung M2510
,Removable Li-Ion 960 mAh battery,,No,20MB,,,2 MP,"2009, June. Released 2009, September","2.2 inches, 15.0 cm, (~31.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Samsung C5510
,Removable Li-Ion 880 mAh battery,,Yes,120MB,,,"3.15 MP, AF","2009, June. Released 2009, Q3","2.4 inches, 17.8 cm, (~33.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",Accelerometer,Samsung S6700
,Removable Li-Ion 1000 mAh battery,,Videocall camera,50MB,,,3.15 MP,"2009, June","2.8 inches, 24.3 cm, (~43.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT touchscreen, 16M colors",Accelerometer,Samsung S5600v Blade
,Removable Li-Ion 1200 mAh battery,,No,60MB,,,3.15 MP,"2009, June. Released 2009, July","3.0 inches, 25.6 cm, (~43.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT touchscreen, 16M colors",Accelerometer,Samsung T746 Impact
,Removable Li-Ion 960 mAh battery,,No,,,,2 MP,"2009, July. Released 2009, July","2.9 inches, 26.0 cm, (~42.7% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~138 ppi density)","TFT, 256K colors",,Samsung T559 Comeback
,Removable Li-Ion 960 mAh battery,,Yes,40MB,,,2 MP,"2008, June. Released 2008, September","2.1 inches, 13.9 cm, (~27.7% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 256K colors",,Samsung L700
,Removable battery,,No,2MB,,,VGA,"2008, June. Released 2008","1.52 inches, 7.5 cm, (~16.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN,  65K colors",,Samsung M130
,Removable Li-Ion 800 mAh battery,,No,2MB,,,VGA,"2008, June. Released 2009, Q2","2.1 inches, 14.2 cm, (~30.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~86 ppi density)","CSTN,  65K colors",,Samsung M140
,Removable Li-Ion 800 mAh battery,,No,20MB,,,VGA,"2008, July. Released 2008, December","1.77 inches, 9.9 cm, (~20.4% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 256K colors",,Samsung M150
,Removable Li-Ion battery,,Yes,18MB,,,2 MP,"2008, June. Released 2008, September","2.2 inches, 15.2 cm, (~32.6% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,Samsung J800 Luxe
,Removable Li-Ion 1500 mAh battery,,No,"64MB RAM, 256MB ROM",Microsoft Windows Mobile 6.1 Professional,,"3.15 MP, AF","2008, July. Released 2008, October","2.8 inches, 24.3 cm, (~38.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",,Samsung i740
,Removable Li-Ion 880 mAh battery,,CIF videocall camera,35MB,,,"3.15 MP, AF","2008, July. Released 2008, September","2.2 inches, 15.0 cm, (~29.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Samsung S7330
,Removable Li-Ion 1200 mAh battery,,Videocall camera,"8GB 128MB RAM, 16GB 128MB RAM","Symbian 9.3, Series 60 rel. 3.2",,"8 MP, AF","2008, July. Released 2008, September","2.8 inches, 24.3 cm, (~42.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT, 16M colors",Accelerometer,Samsung i8510 INNOV8
,Removable Li-Ion 750 mAh battery,,,400 KB,,,No,"2008, September. Released 2008, December","1.52 inches, 7.5 cm, (~16.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung B130
,Removable battery,,No,12MB,,,VGA,"2008, August. Released 2009, Q1","2.0 inches, 12.6 cm, (~31.1% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 65K colors",,Samsung E215
,Removable Li-Ion 800 mAh battery,,,4MB,,,No,"2008, September. Released 2008, December","1.77 inches, 9.9 cm, (~22.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"CSTN, 65K colors",,Samsung B510
,Removable Li-Ion 1200 mAh battery,,No,45MB,,,"5 MP, AF","2008, August. Released 2008, October","2.6 inches, 20.9 cm, (~39.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)","TFT resistive touchscreen, 256K colors",,Samsung D980
,Removable Li-Ion 770 mAh battery,,No,,,,1.3 MP,"2008, August. Released 2008, August","1.8 inches, 10.2 cm, (~20.7% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),"TFT, 65K colors",,Samsung E200 ECO
,Removable Li-Ion 800 mAh battery,,,3MB,,,No,"2008, October","1.85 inches, 10.8 cm, (~26.9% screen-to-body ratio)",128 x 160 pixels (~111 ppi density),"CSTN, 65K colors",,Samsung T109
,Removable Li-Ion 880 mAh battery,,No,16MB,,,2 MP,"2008, August. Released 2008, August","2.1 inches, 13.9 cm, (~28.8% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 256K colors",,Samsung F268
,Removable Li-Ion 1300 mAh battery,,Videocall camera,26MB,,,2 MP,"2008, September. Released 2009, January","1.9 inches, 11.4 cm, (~19.0% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),"TFT, 256K colors","Compass, altimeter",Samsung B2700
,Removable battery,,No,20MB,,,2 MP,"2008, September","2.2 inches, 15.2 cm, (~31.2% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,Samsung P270
,Removable battery,,No,20MB,,,1.3 MP,"2008, September. Released 2009, January","1.9 inches, 11.4 cm, (~23.2% screen-to-body ratio)",128 x 160 pixels (~108 ppi density),"TFT, 65K colors",,Samsung M200
,Removable Li-Ion 800 mAh battery,,No,40MB,,,2 MP,"2008, September. Released 2009, January","2.0 inches, 12.4 cm, (~24.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",Accelerometer,Samsung M3510 Beat b
,Removable Li-Ion 850 mAh battery,,,480 KB,,,No,"2008, September. Released 2009, March","1.77 inches, 9.9 cm, (~20.4% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"CSTN, 65K colors",,Samsung B210
,Removable Li-Ion 800 mAh battery,,,4MB,,,No,"2008, July. Released 2008, August","1.77 inches, 9.9 cm, (~24.4% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"CSTN, 65K colors",,Samsung B320
,Removable Li-Ion 800 mAh battery,,No,,,,VGA,"2008, September. Released 2008, September","2.0 inches, 12.6 cm, (~27.6% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 65K colors",,Samsung A237
,Removable Li-Ion 1000 mAh battery,,No,128MB,,,1.3 MP,"2008, September. Released 2008, September","2.0 inches, 12.6 cm, (~24.2% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Samsung A837 Rugby
,Removable Li-Ion 800 mAh battery,,No,50MB,,,1.3 MP,"2008, October","1.9 inches, 11.4 cm, (~30.9% screen-to-body ratio)",144 x 176 pixels (~120 ppi density),"TFT, 256K colors",,Samsung A637
,Removable Li-Ion 800 mAh battery,,No,2MB,,,VGA,"2008, September","1.67 inches, 8.8 cm, (~27.4% screen-to-body ratio)",128 x 160 pixels (~123 ppi density),"CSTN, 65K colors",,Samsung C510
,Removable Li-Ion 800 mAh battery,,No,2MB,,,VGA,"2008, June","1.8 inches, 10.2 cm, (~23.9% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"STN, 65K colors",,Samsung T229
,Removable Li-Ion 880 mAh battery,,No,20MB,,,1.3 MP,"2008, June","2.0 inches, 12.6 cm, (~29.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Samsung T339
,Removable Li-Ion 800 mAh battery,,No,72MB,,,2 MP,"2008, September. Released 2008, October","2.0 inches, 12.4 cm, (~27.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",Accelerometer,Samsung M3200 Beat s
,Removable Li-Ion 960 mAh battery,,Videocall camera,120MB,,,"3.15 MP, AF","2008, September. Released 2008, December","2.2 inches, 15.0 cm, (~27.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","AMOLED, 256K colors",,Samsung M7500 Emporio Armani
,Removable Li-Ion 880 mAh battery,,No,30MB,,,1.3 MP,"2008, October. Released 2009, January","2.2 inches, 15.2 cm, (~31.1% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,Samsung S3600
,Removable Li-Ion 1000 mAh battery,,Videocall camera,200MB,,,"8 MP, AF","2008, September. Released 2008, November","3.2 inches, 29.1 cm, (~49.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung M8800 Pixon
,Removable Li-Ion 750 mAh battery,,No,1GB,,,2 MP,"2007, June. Released 2007, November","1.46 inches, 6.0 cm, (~22.0% screen-to-body ratio)","128 x 220 pixels, 16:9 ratio (~174 ppi density)","TFT, 256K colors",,Samsung F210
,Removable Li-Ion 800 mAh battery,,No,60MB,,,3.15 MP,"2007, June","2.0 inches, 12.4 cm, (~27.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Samsung E950
,Removable Li-Ion 1000 mAh battery,,VGA videocall camera,112MB,,,"3.15 MP, AF","2007, February. Released 2007, December","3.2 inches, 27.8 cm, (~44.3% screen-to-body ratio)","240 x 440 pixels, 17:9 ratio (~157 ppi density)","TFT resistive touchscreen, 256K colors",,Samsung F700
,Removable battery,,VGA videocall camera,40MB,,,2 MP,"2007, July","2.0 inches, 12.6 cm, (~26.8% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Samsung L760
,Removable Li-Ion battery,,VGA videocall camera,40MB,,,1.3 MP,"2007, August. Released 2008, January","1.8 inches, 10.2 cm, (~22.2% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),"TFT, 256K colors",,Samsung J200
,Removable Li-Ion 800 mAh battery,,No,20MB,,,1.3 MP,"2007, July. Released 2008","2.0 inches, 12.6 cm, (~28.4% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 65K colors",,Samsung S720i
,Removable Li-Ion 800 mAh battery,,No,80MB,,,2 MP,"2007, July. Released 2007, October","2.0 inches, 12.6 cm, (~25.2% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Samsung S730i
,Removable Li-Ion 1000 mAh battery,,,2MB,,,No,"2008, January. Released 2008, June","1.52 inches, 7.5 cm, (~16.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung B100
,Removable Li-Ion battery,,,1MB,,,No,"2008, February. Released 2008, March","1.67 inches, 8.8 cm, (~23.2% screen-to-body ratio)",128 x 160 pixels (~123 ppi density),"CSTN, 65K colors",,Samsung B500
,Removable Li-Ion 1000 mAh battery,,No,2MB,,,VGA,"2008, January. Released 2008, March","1.52 inches, 7.5 cm, (~14.2% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung M110
,Removable Li-Ion 800 mAh battery,,No,1.5MB,,,VGA,"2007, Q3","1.78 inches, 9.8 cm, (~23.2% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~112 ppi density)","TFT, 65K colors",,Samsung M600
,Removable Li-Ion 800 mAh battery,,No,5MB,,,VGA,"2007, October. Released 2007, November","1.77 inches, 9.9 cm, (~22.1% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"CSTN, 65K colors",,Samsung M610
,Removable Li-Ion 880 mAh battery,,No,55MB,,,"5 MP, AF","2007, July","2.2 inches, 15.0 cm, (~31.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Samsung G600
,Removable Li-Ion 800 mAh battery,,VGA videocall camera,28MB,,,2 MP,"2007, Q2","2.2 inches, 15.0 cm, (~28.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Samsung Z630
,Removable Li-Ion 500 mAh battery,,No,20MB,,,2 MP,"2007, July. Released 2007, November","1.9 inches, 11.4 cm, (~26.5% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),"TFT, 256K colors",,Samsung L600
,Removable Li-Ion 800 mAh battery,,No,30MB,,,1.3 MP,"2007, October","2.0 inches, 12.4 cm, (~29.9% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~100 ppi density)","TFT, 65K colors",,Samsung T539 Beat
,Removable Li-Ion 800 mAh battery,,No,11MB,,,1.3 MP,"2007, August","2.3 inches, 16.6 cm, (~30.2% screen-to-body ratio)",176 x 220 pixels (~122 ppi density),"TFT, 256K colors",,Samsung T729 Blast
,Removable Li-Ion 960 mAh battery,,No,5MB,,,1.3 MP,"2007, November. Released 2007, December","2.1 inches, 13.9 cm, (~27.4% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 256K colors",,Samsung T739 Katalyst
,Removable Li-Ion 880 mAh battery,,No,21MB,,,1.3 MP,"2007, June","2.0 inches, 12.4 cm, (~29.6% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~100 ppi density)","TFT, 65K colors",,Samsung T409
,Removable Li-Ion 800 mAh battery,,No,3MB,,,"VGA, AF","2007, September","2.0 inches, 12.6 cm, (~25.7% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 65K colors",,Samsung T429
,Removable Li-Ion 800 mAh battery,,No,,,,1.3 MP,"2007, November. Released 2007, December",,128 x 160 pixels,"UFB, 65K colors",,Samsung T439
,Removable Li-Ion 800 mAh battery,,No,7MB,,,VGA,"2006, May","1.9 inches, 11.4 cm, (~21.1% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),"TFT, 65K colors",,Samsung T509
,Removable Li-Ion 880 mAh battery,,No,30MB,,,1.3 MP,"2007, October","2.2 inches, 15.2 cm, (~42.6% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,Samsung T639
,Removable Li-Ion 800 mAh battery,,No,,,,1.3 MP,"2007, September",,176 x 220 pixels,"TFT, 256K colors",,Samsung A517
,Removable battery,,No,50MB,,,1.3 MP,"2007, October","2.0 inches, 12.6 cm, (~26.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Samsung A737
,Removable Li-Ion 800 mAh battery,,VGA videocall camera,8MB,,,1.3 MP,"2007, October. Released 2008, January","1.8 inches, 10.2 cm, (~21.5% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),"TFT, 256K colors",,Samsung J750
,Removable Li-Ion 820 mAh battery,,VGA videocall camera,8MB,,,1.3 MP,"2008, January. Released 2008, October","2.0 inches, 12.6 cm, (~25.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Samsung J400
,Removable Li-Ion 960 mAh battery,,No,25MB,,,2 MP,"2007, July","2.1 inches, 13.9 cm, (~25.7% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 256K colors",,Samsung P260
,Removable Li-Ion 800 mAh battery,,No,15MB,,,2 MP,"2007, October. Released 2008, January","1.9 inches, 11.4 cm, (~23.9% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),"TFT, 65K colors",,Samsung J610
,Removable Li-Ion 880 mAh battery,,No,60MB,,,3.15 MP,"2007, September. Released 2007, December","2.6 inches, 20.9 cm, (~43.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)","TFT resistive touchscreen, 256K colors",,Samsung Armani
,Removable Li-Ion battery,,VGA videocall camera,40MB,"Symbian OS 9.2, Series 60 v3.1 UI",,2 MP,"2007, August. Released 2008, February","2.4 inches, 17.8 cm, (~34.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Samsung i450
,Removable Li-Ion 1000 mAh battery,,No,128MB,Microsoft Windows Mobile 5.0 Smartphone,,1.3 MP,"2006, February","2.2 inches, 15.0 cm, (~22.9% screen-to-body ratio)","320 x 240 pixels, 2.2 inch, 4:3 ratio (~182 ppi density)","TFT, 65K colors",,Samsung i320
,Removable battery,,Videocall camera,138MB,,,2 MP,"2006, March","2.0 inches, 30 x 40 mm, 12.4 cm, (~29.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Samsung Z550
,Removable battery,,VGA videocall camera,30MB,,,2 MP,"2006, March","2.0 inches, 30 x 40 mm, 12.4 cm, (~26.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Samsung Z400
,Removable Li-Ion 800 mAh battery,,No,80MB,,,2 MP,"2006, March","2.0 inches, 30 x 40 mm, 12.4 cm, (~29.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Samsung E900
,Removable battery,,No,80MB,,,2 MP,"2006, March",,176 x 220 pixels,"TFT, 65K colors",,Samsung D780 flip
,Removable battery,,No,80MB,,,3.15 MP,"2006, March","2.1 inches, 32 x 42 mm, 13.7 cm, (~25.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)","TFT, 256K colors",,Samsung D870
,Removable Li-Ion 750 mAh battery,,No,40MB,,,1.3 MP,"2006, July","1.9 inches, 30 x 37 mm, 11.4 cm, (~26.6% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),"TFT, 65K colors",,Samsung E380
,Removable Li-Ion 800 mAh battery,,No,60MB,,,1.3 MP,"2006, May","1.76 inches, 9.7 cm, (~25.8% screen-to-body ratio)",176 x 220 pixels (~160 ppi density),"TFT, 256K colors",,Samsung E500
,Removable Li-Ion 750 mAh battery,,,1.8MB,,,No,"2006, May","1.6 inches, 8.3 cm, (~17.8% screen-to-body ratio)","128 x 128 pixels, 1.5 inch, 1:1 ratio (~113 ppi density)","CSTN, 65K colors",,Samsung C130
,Removable Li-Po 630 mAh battery,,No,80MB,,,2 MP,"2006, May","1.8 inches, 35 x 28 mm, 10.2 cm, (~18.0% screen-to-body ratio)",220 x 176 pixels (~157 ppi density),"TFT, 256K colors",,Samsung X820
,Removable Li-Ion 800 mAh battery,,No,60MB,,,"3.15 MP, AF","2006, June","2.1 inches, 32 x 42 mm, 13.7 cm, (~25.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)","TFT, 256K colors",,Samsung D900
,Removable Li-Ion 800 mAh battery,,No,60MB,,,"3.15 MP, AF",2007,"2.1 inches, 32 x 42 mm, 13.7 cm, (~25.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)","TFT, 256K colors",,Samsung D900i
,Removable Li-Ion 630 mAh battery,,No,80MB,,,2 MP,"2006, June","2.3 inches, 36 x 47 mm, 16.4 cm, (~29.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)","TFT, 256K colors",,Samsung D830
,Removable Li-Ion 800 mAh battery,,,600 KB,,,No,"2007, January","1.6 inches, 8.3 cm, (~17.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)","UFB, 65K colors",,Samsung C140
,Removable Li-Ion 800 mAh battery,,,600 KB,,,No,"2007, February","1.5 inches, 7.3 cm, (~15.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Samsung C160
,Removable Li-Ion 730 mAh battery,,,600 KB,,,No,"2007, May","1.52 inches, 7.5 cm, (~16.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung C170
,Removable Li-Ion 730 mAh battery,,,2MB,,,No,"2007, July","1.52 inches, 7.5 cm, (~16.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung C180
,Removable Li-Ion 750 mAh battery,,,1.2MB,,,No,"2006, June","1.6 inches, 8.3 cm, (~18.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~113 ppi density)","UFB, 65K colors",,Samsung C240
,Removable Li-Ion 750 mAh battery,,No,1.8MB,,,VGA,"2006, September",,128 x 160 pixels,"TFT, 65K colors",,Samsung C400
,Removable Li-Ion 700 mAh battery,,No,80MB,,,2 MP,"2006, June","2.12 inches, 13.9 cm, (~27.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~189 ppi density)","TFT, 256K colors",,Samsung D840
,Removable Li-Ion 750 mAh battery,,,8MB,,,No,"2006, June","1.8 inches, 28 x 35 mm, 10.2 cm, (~25.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Samsung X500
,Removable Li-Ion 800 mAh battery,,No,,,,VGA,"2006, October","1.8 inches, 28 x 35 mm, 10.2 cm, (~26.3% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"UFB, 65K colors",,Samsung X510
,Removable Li-Ion 800 mAh battery,,No,25MB,,,VGA,"2006, July",,128 x 160 pixels,"TFT, 65K colors",,Samsung S401i
,Removable Li-Ion 750 mAh battery,,No,80MB,,,1.3 MP,"2006, July",,176 x 220 pixels,"TFT, 256K colors",,Samsung S501i
,Removable Li-Ion 800 mAh battery,,No,80MB,,,1.3 MP,"2006, July","1.9 inches, 11.4 cm, (~27.2% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),"TFT, 256K colors",,Samsung P200
,Removable Li-Ion 900 mAh battery,,Videocall camera,30MB,,,1.3 MP,"2007, Q2. Released 2008","2.1 inches, 13.9 cm, (~30.1% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 256K colors",,Samsung Z360
,Removable Li-Ion 900 mAh battery,,VGA videocall camera,20MB,,,2 MP,"2006, August","1.9 inches, 11.4 cm, (~20.3% screen-to-body ratio)",220 x 176 pixels (~148 ppi density),"TFT, 256K colors",,Samsung Z370
,Removable Li-Ion 900 mAh battery,,No,20MB,,,2 MP,"2006, August","2.3 inches, 16.4 cm, (~29.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)","TFT, 256K colors",,Samsung Z620
,Removable Li-Ion 900 mAh battery,,Yes,10MB,,,2 MP,"2006, October","2.2 inches, 15.0 cm, (~29.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Samsung Z650i
,Removable Li-Ion 900 mAh battery,,VGA videocall camera,20MB,,,"3.15 MP, AF","2006, August","2.1 inches, 13.7 cm, (~25.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)","TFT, 256K colors",,Samsung Z720
,Removable Li-Po 550 mAh battery,,No,80MB,,,2 MP,"2006, September","1.9 inches, 38 x 29 mm, 11.2 cm, (~24.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~211 ppi density)","TFT, 256K colors",,Samsung P310
,Removable Li-Ion 1360 mAh battery,,No,,,,1 MP,"2005, Q1",,"320 x 240 pixels, 4:3 ratio","TFT, 256K colors",,Samsung SCH-B100
